key,airport_name,carrier_name,reason,avg_delay,total_ct
1891,"Fort Myers, FL: Southwest Florida International",SkyWest Airlines Inc.,Carrier,40.81685763,6.94
1892,"Fort Myers, FL: Southwest Florida International",SkyWest Airlines Inc.,Late Aircraft,65.09563543,4.22
1893,"Fort Myers, FL: Southwest Florida International",SkyWest Airlines Inc.,National Air Systems,40.49761796,6.27
1894,"Fort Myers, FL: Southwest Florida International",SkyWest Airlines Inc.,Weather,112.0689655,0.58
1895,"Fort Myers, FL: Southwest Florida International",Southwest Airlines Co.,Carrier,56.70291378,511.58
1896,"Fort Myers, FL: Southwest Florida International",Southwest Airlines Co.,Late Aircraft,58.23917024,564.38
1897,"Fort Myers, FL: Southwest Florida International",Southwest Airlines Co.,National Air Systems,33.96714963,380.34
1898,"Fort Myers, FL: Southwest Florida International",Southwest Airlines Co.,Security,31.03448276,0.87
1899,"Fort Myers, FL: Southwest Florida International",Southwest Airlines Co.,Weather,69.4579219,42.81
1900,"Fort Myers, FL: Southwest Florida International",United Air Lines Inc.,Carrier,45.56158267,212.54
1901,"Fort Myers, FL: Southwest Florida International",United Air Lines Inc.,Late Aircraft,66.05942912,170.25
1902,"Fort Myers, FL: Southwest Florida International",United Air Lines Inc.,National Air Systems,41.36741665,148.14
1903,"Fort Myers, FL: Southwest Florida International",United Air Lines Inc.,Weather,66.05321258,20.07
1904,"Fort Myers, FL: Southwest Florida International",US Airways Inc.,Carrier,52.83004368,220.29
1905,"Fort Myers, FL: Southwest Florida International",US Airways Inc.,Late Aircraft,58.62844712,134.47
1906,"Fort Myers, FL: Southwest Florida International",US Airways Inc.,National Air Systems,38.12891838,249.07
1907,"Fort Myers, FL: Southwest Florida International",US Airways Inc.,Security,44.89366417,3.74
1908,"Fort Myers, FL: Southwest Florida International",US Airways Inc.,Weather,76.84216346,9.42
1909,"Fort Smith, AR: Fort Smith Regional",American Eagle Airlines Inc.,Carrier,40.96247613,30.3
1910,"Fort Smith, AR: Fort Smith Regional",American Eagle Airlines Inc.,Late Aircraft,72.17710414,21.81
1911,"Fort Smith, AR: Fort Smith Regional",American Eagle Airlines Inc.,National Air Systems,26.04881899,19.63
1912,"Fort Smith, AR: Fort Smith Regional",American Eagle Airlines Inc.,Weather,72.27418314,6.27
1913,"Fort Smith, AR: Fort Smith Regional",Envoy Air,Carrier,38.64913376,79.41
1914,"Fort Smith, AR: Fort Smith Regional",Envoy Air,Late Aircraft,42.83848126,85.24
1915,"Fort Smith, AR: Fort Smith Regional",Envoy Air,National Air Systems,35.95285292,41.93
1916,"Fort Smith, AR: Fort Smith Regional",Envoy Air,Security,25.16722284,4
1917,"Fort Smith, AR: Fort Smith Regional",Envoy Air,Weather,74.27534166,18.42
1918,"Fort Smith, AR: Fort Smith Regional",ExpressJet Airlines Inc.,Carrier,60.70199745,92.07
1919,"Fort Smith, AR: Fort Smith Regional",ExpressJet Airlines Inc.,Late Aircraft,57.02973302,75.75
1920,"Fort Smith, AR: Fort Smith Regional",ExpressJet Airlines Inc.,National Air Systems,45.05237871,33.24
1921,"Fort Smith, AR: Fort Smith Regional",ExpressJet Airlines Inc.,Weather,76.25874162,3.95
1922,"Fort Wayne, IN: Fort Wayne International",American Eagle Airlines Inc.,Carrier,43.79445937,30.17
1923,"Fort Wayne, IN: Fort Wayne International",American Eagle Airlines Inc.,Late Aircraft,69.51159598,32.36
1924,"Fort Wayne, IN: Fort Wayne International",American Eagle Airlines Inc.,National Air Systems,55.5723195,31.58
1925,"Fort Wayne, IN: Fort Wayne International",American Eagle Airlines Inc.,Weather,82.38064427,10.89
1926,"Fort Wayne, IN: Fort Wayne International",Envoy Air,Carrier,42.09849141,114.79
1927,"Fort Wayne, IN: Fort Wayne International",Envoy Air,Late Aircraft,54.66029748,100.62
1928,"Fort Wayne, IN: Fort Wayne International",Envoy Air,National Air Systems,37.39801533,125.48
1929,"Fort Wayne, IN: Fort Wayne International",Envoy Air,Security,22.22222222,0.36
1930,"Fort Wayne, IN: Fort Wayne International",Envoy Air,Weather,87.3666452,30.75
1931,"Fort Wayne, IN: Fort Wayne International",ExpressJet Airlines Inc.,Carrier,70.45173512,45.5
1932,"Fort Wayne, IN: Fort Wayne International",ExpressJet Airlines Inc.,Late Aircraft,44.13539367,24.82
1933,"Fort Wayne, IN: Fort Wayne International",ExpressJet Airlines Inc.,National Air Systems,43.48572213,20.44
1934,"Fort Wayne, IN: Fort Wayne International",ExpressJet Airlines Inc.,Weather,79.16666667,0.24
1935,"Fort Wayne, IN: Fort Wayne International",SkyWest Airlines Inc.,Carrier,56.56308652,120.34
1936,"Fort Wayne, IN: Fort Wayne International",SkyWest Airlines Inc.,Late Aircraft,65.68603166,179.98
1937,"Fort Wayne, IN: Fort Wayne International",SkyWest Airlines Inc.,National Air Systems,40.61211369,78.63
1938,"Fort Wayne, IN: Fort Wayne International",SkyWest Airlines Inc.,Weather,122.0013274,2.06
1939,"Fresno, CA: Fresno Yosemite International",American Airlines Inc.,Carrier,49.39872681,82.97
1940,"Fresno, CA: Fresno Yosemite International",American Airlines Inc.,Late Aircraft,60.90478105,63.49
1941,"Fresno, CA: Fresno Yosemite International",American Airlines Inc.,National Air Systems,34.05862257,44.87
1942,"Fresno, CA: Fresno Yosemite International",American Airlines Inc.,Security,83.33333333,0.06
1943,"Fresno, CA: Fresno Yosemite International",American Airlines Inc.,Weather,101.6068726,11.61
1944,"Fresno, CA: Fresno Yosemite International",Frontier Airlines Inc.,Carrier,45.62676867,5.09
1945,"Fresno, CA: Fresno Yosemite International",Frontier Airlines Inc.,Late Aircraft,62.25642023,6.94
1946,"Fresno, CA: Fresno Yosemite International",Frontier Airlines Inc.,National Air Systems,35.34277859,27.9
1947,"Fresno, CA: Fresno Yosemite International",Frontier Airlines Inc.,Weather,75,0.08
1948,"Fresno, CA: Fresno Yosemite International",SkyWest Airlines Inc.,Carrier,59.96864964,578.37
1949,"Fresno, CA: Fresno Yosemite International",SkyWest Airlines Inc.,Late Aircraft,61.04438459,972.55
1950,"Fresno, CA: Fresno Yosemite International",SkyWest Airlines Inc.,National Air Systems,32.90795094,348.75
1951,"Fresno, CA: Fresno Yosemite International",SkyWest Airlines Inc.,Security,37.83477509,4.58
1952,"Fresno, CA: Fresno Yosemite International",SkyWest Airlines Inc.,Weather,54.37922227,17.73
1953,"Gainesville, FL: Gainesville Regional",American Eagle Airlines Inc.,Carrier,22.73971279,13.75
1954,"Gainesville, FL: Gainesville Regional",American Eagle Airlines Inc.,Late Aircraft,33.99317873,9.46
1955,"Gainesville, FL: Gainesville Regional",American Eagle Airlines Inc.,National Air Systems,30.82155462,4.52
1956,"Gainesville, FL: Gainesville Regional",American Eagle Airlines Inc.,Weather,49.10117057,1.27
1957,"Gainesville, FL: Gainesville Regional",Delta Air Lines Inc.,Carrier,62.16034803,24.82
1958,"Gainesville, FL: Gainesville Regional",Delta Air Lines Inc.,Late Aircraft,62.95125161,19.67
1959,"Gainesville, FL: Gainesville Regional",Delta Air Lines Inc.,National Air Systems,35.63650129,7.99
1960,"Gainesville, FL: Gainesville Regional",Delta Air Lines Inc.,Weather,47.4831409,3.49
1961,"Gainesville, FL: Gainesville Regional",Envoy Air,Carrier,48.61092252,25.65
1962,"Gainesville, FL: Gainesville Regional",Envoy Air,Late Aircraft,51.81045014,24.17
1963,"Gainesville, FL: Gainesville Regional",Envoy Air,National Air Systems,47.93812499,21.8
1964,"Gainesville, FL: Gainesville Regional",Envoy Air,Security,190,0.5
1965,"Gainesville, FL: Gainesville Regional",Envoy Air,Weather,66.96296296,3.9
1966,"Gainesville, FL: Gainesville Regional",ExpressJet Airlines Inc.,Carrier,60.90521414,189.6
1967,"Gainesville, FL: Gainesville Regional",ExpressJet Airlines Inc.,Late Aircraft,60.64488534,108.14
1968,"Gainesville, FL: Gainesville Regional",ExpressJet Airlines Inc.,National Air Systems,49.92977437,48.78
1969,"Gainesville, FL: Gainesville Regional",ExpressJet Airlines Inc.,Weather,71.01929328,7.46
1970,"Garden City, KS: Garden City Regional",American Eagle Airlines Inc.,Carrier,49.91022249,8.62
1971,"Garden City, KS: Garden City Regional",American Eagle Airlines Inc.,Late Aircraft,47.08184628,20.8
1972,"Garden City, KS: Garden City Regional",American Eagle Airlines Inc.,National Air Systems,34.37818653,5.86
1973,"Garden City, KS: Garden City Regional",American Eagle Airlines Inc.,Weather,55.59297374,3.73
1974,"Garden City, KS: Garden City Regional",Envoy Air,Carrier,43.03128657,40.25
1975,"Garden City, KS: Garden City Regional",Envoy Air,Late Aircraft,58.24824005,32.57
1976,"Garden City, KS: Garden City Regional",Envoy Air,National Air Systems,42.02221569,18.28
1977,"Garden City, KS: Garden City Regional",Envoy Air,Security,23.44086022,1.33
1978,"Garden City, KS: Garden City Regional",Envoy Air,Weather,62.5288589,10.59
1979,"Garden City, KS: Garden City Regional",ExpressJet Airlines Inc.,Carrier,66.69714691,10.56
1980,"Garden City, KS: Garden City Regional",ExpressJet Airlines Inc.,Late Aircraft,61.87581713,15.09
1981,"Garden City, KS: Garden City Regional",ExpressJet Airlines Inc.,National Air Systems,38.117925,3.35
1982,"Gillette, WY: Gillette Campbell County",SkyWest Airlines Inc.,Carrier,51.38767145,109.39
1983,"Gillette, WY: Gillette Campbell County",SkyWest Airlines Inc.,Late Aircraft,67.63344625,61.24
1984,"Gillette, WY: Gillette Campbell County",SkyWest Airlines Inc.,National Air Systems,52.54842622,77.06
1985,"Gillette, WY: Gillette Campbell County",SkyWest Airlines Inc.,Weather,46.12957486,7.3
1986,"Grand Forks, ND: Grand Forks International",SkyWest Airlines Inc.,Carrier,64.80747254,26.47
1987,"Grand Forks, ND: Grand Forks International",SkyWest Airlines Inc.,Late Aircraft,50.1461337,32.95
1988,"Grand Forks, ND: Grand Forks International",SkyWest Airlines Inc.,National Air Systems,24.6121667,26.99
1989,"Grand Forks, ND: Grand Forks International",SkyWest Airlines Inc.,Weather,62.54749507,4.58
1990,"Grand Island, NE: Central Nebraska Regional",American Eagle Airlines Inc.,Carrier,58.14038353,10.93
1991,"Grand Island, NE: Central Nebraska Regional",American Eagle Airlines Inc.,Late Aircraft,50.13319605,22.22
1992,"Grand Island, NE: Central Nebraska Regional",American Eagle Airlines Inc.,National Air Systems,37.38787816,12.52
1993,"Grand Island, NE: Central Nebraska Regional",American Eagle Airlines Inc.,Weather,90.70097205,2.35
1994,"Grand Island, NE: Central Nebraska Regional",Envoy Air,Carrier,41.29200336,43.94
1995,"Grand Island, NE: Central Nebraska Regional",Envoy Air,Late Aircraft,63.25758667,42.03
1996,"Grand Island, NE: Central Nebraska Regional",Envoy Air,National Air Systems,37.98803878,27.77
1997,"Grand Island, NE: Central Nebraska Regional",Envoy Air,Weather,88.61062696,13.28
1998,"Grand Junction, CO: Grand Junction Regional",American Eagle Airlines Inc.,Carrier,43.84859438,16.07
1999,"Grand Junction, CO: Grand Junction Regional",American Eagle Airlines Inc.,Late Aircraft,55.77473695,9.61
2000,"Grand Junction, CO: Grand Junction Regional",American Eagle Airlines Inc.,National Air Systems,27.92920996,22.32
2001,"Grand Junction, CO: Grand Junction Regional",American Eagle Airlines Inc.,Weather,51.07861685,3
2002,"Grand Junction, CO: Grand Junction Regional",Envoy Air,Carrier,50.05608303,65.71
2003,"Grand Junction, CO: Grand Junction Regional",Envoy Air,Late Aircraft,59.17230477,52.83
2004,"Grand Junction, CO: Grand Junction Regional",Envoy Air,National Air Systems,34.61145584,41.87
2005,"Grand Junction, CO: Grand Junction Regional",Envoy Air,Security,16.8,1.25
2006,"Grand Junction, CO: Grand Junction Regional",Envoy Air,Weather,81.0767516,15.32
2007,"Grand Junction, CO: Grand Junction Regional",ExpressJet Airlines Inc.,Carrier,74.06203311,49.24
2008,"Grand Junction, CO: Grand Junction Regional",ExpressJet Airlines Inc.,Late Aircraft,68.37531772,57.21
2009,"Grand Junction, CO: Grand Junction Regional",ExpressJet Airlines Inc.,National Air Systems,42.86726611,53.24
2010,"Grand Junction, CO: Grand Junction Regional",ExpressJet Airlines Inc.,Weather,28.77843078,3.31
2011,"Grand Junction, CO: Grand Junction Regional",SkyWest Airlines Inc.,Carrier,63.62857241,112.93
2012,"Grand Junction, CO: Grand Junction Regional",SkyWest Airlines Inc.,Late Aircraft,56.71480037,78.57
2013,"Grand Junction, CO: Grand Junction Regional",SkyWest Airlines Inc.,National Air Systems,28.6079867,62.94
2014,"Grand Junction, CO: Grand Junction Regional",SkyWest Airlines Inc.,Security,14.94252874,0.87
2015,"Grand Junction, CO: Grand Junction Regional",SkyWest Airlines Inc.,Weather,73.94560508,3.69
2016,"Grand Rapids, MI: Gerald R. Ford International",American Eagle Airlines Inc.,Carrier,46.99931316,21.39
2017,"Grand Rapids, MI: Gerald R. Ford International",American Eagle Airlines Inc.,Late Aircraft,46.79883151,19.17
2018,"Grand Rapids, MI: Gerald R. Ford International",American Eagle Airlines Inc.,National Air Systems,29.26674103,35.63
2019,"Grand Rapids, MI: Gerald R. Ford International",American Eagle Airlines Inc.,Weather,40.91058257,7.82
2020,"Grand Rapids, MI: Gerald R. Ford International",Delta Air Lines Inc.,Carrier,52.57195412,188.22
2021,"Grand Rapids, MI: Gerald R. Ford International",Delta Air Lines Inc.,Late Aircraft,48.32652933,85.59
2022,"Grand Rapids, MI: Gerald R. Ford International",Delta Air Lines Inc.,National Air Systems,34.94908255,96.77
2023,"Grand Rapids, MI: Gerald R. Ford International",Delta Air Lines Inc.,Weather,82.18102832,21.42
2024,"Grand Rapids, MI: Gerald R. Ford International",Envoy Air,Carrier,46.23559823,202.06
2025,"Grand Rapids, MI: Gerald R. Ford International",Envoy Air,Late Aircraft,50.99536718,213.99
2026,"Grand Rapids, MI: Gerald R. Ford International",Envoy Air,National Air Systems,37.96668102,299.15
2027,"Grand Rapids, MI: Gerald R. Ford International",Envoy Air,Security,31.79487179,1.39
2028,"Grand Rapids, MI: Gerald R. Ford International",Envoy Air,Weather,73.67790978,36.4
2029,"Grand Rapids, MI: Gerald R. Ford International",ExpressJet Airlines Inc.,Carrier,69.74663968,252.99
2030,"Grand Rapids, MI: Gerald R. Ford International",ExpressJet Airlines Inc.,Late Aircraft,66.46091893,175.82
2031,"Grand Rapids, MI: Gerald R. Ford International",ExpressJet Airlines Inc.,National Air Systems,54.34643315,201.67
2032,"Grand Rapids, MI: Gerald R. Ford International",ExpressJet Airlines Inc.,Security,64.93506494,0.77
2033,"Grand Rapids, MI: Gerald R. Ford International",ExpressJet Airlines Inc.,Weather,133.5640243,19.75
2034,"Grand Rapids, MI: Gerald R. Ford International",SkyWest Airlines Inc.,Carrier,66.35594401,65.54
2035,"Grand Rapids, MI: Gerald R. Ford International",SkyWest Airlines Inc.,Late Aircraft,76.09339816,47.69
2036,"Grand Rapids, MI: Gerald R. Ford International",SkyWest Airlines Inc.,National Air Systems,30.38318967,71.2
2037,"Grand Rapids, MI: Gerald R. Ford International",SkyWest Airlines Inc.,Weather,91.11223939,6.56
2038,"Grand Rapids, MI: Gerald R. Ford International",Southwest Airlines Co.,Carrier,58.23747938,260.54
2039,"Grand Rapids, MI: Gerald R. Ford International",Southwest Airlines Co.,Late Aircraft,53.66566795,309.43
2040,"Grand Rapids, MI: Gerald R. Ford International",Southwest Airlines Co.,National Air Systems,41.79447465,67.88
2041,"Grand Rapids, MI: Gerald R. Ford International",Southwest Airlines Co.,Security,20,0.45
2042,"Grand Rapids, MI: Gerald R. Ford International",Southwest Airlines Co.,Weather,55.33281249,13.7
2043,"Grand Rapids, MI: Gerald R. Ford International",United Air Lines Inc.,Carrier,46.75600799,43.44
2044,"Grand Rapids, MI: Gerald R. Ford International",United Air Lines Inc.,Late Aircraft,72.65135892,53.4
2045,"Grand Rapids, MI: Gerald R. Ford International",United Air Lines Inc.,National Air Systems,36.19835976,36.04
2046,"Grand Rapids, MI: Gerald R. Ford International",United Air Lines Inc.,Weather,70.23025122,5.12
2047,"Great Falls, MT: Great Falls International",Frontier Airlines Inc.,Carrier,82.02741703,3.27
2048,"Great Falls, MT: Great Falls International",Frontier Airlines Inc.,Late Aircraft,64.65147839,3.81
2049,"Great Falls, MT: Great Falls International",Frontier Airlines Inc.,National Air Systems,81.17429433,4.92
2050,"Great Falls, MT: Great Falls International",SkyWest Airlines Inc.,Carrier,57.68743143,135.83
2051,"Great Falls, MT: Great Falls International",SkyWest Airlines Inc.,Late Aircraft,59.56664481,99.98
2052,"Great Falls, MT: Great Falls International",SkyWest Airlines Inc.,National Air Systems,32.62859325,86.95
2053,"Great Falls, MT: Great Falls International",SkyWest Airlines Inc.,Security,16,1
2054,"Great Falls, MT: Great Falls International",SkyWest Airlines Inc.,Weather,75.008344,8.23
2055,"Green Bay, WI: Austin Straubel International",American Eagle Airlines Inc.,Carrier,46.69217278,22.36
2056,"Green Bay, WI: Austin Straubel International",American Eagle Airlines Inc.,Late Aircraft,66.07008751,29.97
2057,"Green Bay, WI: Austin Straubel International",American Eagle Airlines Inc.,National Air Systems,60.31802081,27.22
2058,"Green Bay, WI: Austin Straubel International",American Eagle Airlines Inc.,Weather,55.86281593,15.43
2059,"Green Bay, WI: Austin Straubel International",Delta Air Lines Inc.,Carrier,66.50909546,21.39
2060,"Green Bay, WI: Austin Straubel International",Delta Air Lines Inc.,Late Aircraft,47.4575219,5.12
2061,"Green Bay, WI: Austin Straubel International",Delta Air Lines Inc.,National Air Systems,34.94238395,7.43
2062,"Green Bay, WI: Austin Straubel International",Delta Air Lines Inc.,Security,103.0769231,0.65
2063,"Green Bay, WI: Austin Straubel International",Delta Air Lines Inc.,Weather,55.05075188,2.4
2064,"Green Bay, WI: Austin Straubel International",Envoy Air,Carrier,44.98369793,76.44
2065,"Green Bay, WI: Austin Straubel International",Envoy Air,Late Aircraft,52.06146092,108.86
2066,"Green Bay, WI: Austin Straubel International",Envoy Air,National Air Systems,41.43346881,89.02
